14-128GlRpn8,16-127ScRpn8
13.258,6.45460618
13.4635,6.38494078
14.9398,6.02462032
14.1895,6.08129619
13.9885,5.82333329
11.1961,7.270879
11.4118,6.62131531
10.7816,5.29534555
10.733,6.141743
11.7373,5.49015607
12.4593,4.77566735
12.7206,5.74160521
11.6294,6.65542742
12.0104,5.65972478
13.0697,5.8360722
13.9093,7.63377793
10.9345,6.21116862
11.5508,6.77172225
11.0396,5.38621306
11.9572,6.16890535
12.3371,5.57863035
11.4381,6.94482746
12.285,8.05445359
13.6247,6.72828027
12.7862,7.55113297
12.6764,6.86521194
12.3492,6.76367991
13.0402,6.53871833
11.024,6.24465463
11.4365,6.49384607
12.4901,4.40675813
11.5665,6.81463996
12.1964,6.23122419
11.164,6.71903945
12.4493,5.82632896
10.8678,5.53055131
11.0637,5.31547483
10.7085,6.03084418
10.6773,8.14252432
10.9662,6.82848452
11.007,6.18304128
11.6801,6.14082271
12.1489,6.52185679
11.066,5.75032384
11.296,6.56629034
11.6782,6.4311459
11.1609,6.96500714
10.6993,5.48992981
11.2264,5.66997225
11.7661,6.62259568
11.0763,6.72187553
11.6514,6.4070917
11.693,6.64559902
11.1328,7.08293157
12.0369,8.24859533
10.3589,9.10946372
9.98169,7.3826791
10.6042,8.22008544
11.2819,8.4230198
11.4943,8.92256642
9.80407,7.80534432
11.3153,8.50840206
11.3465,8.38672739
11.3157,5.30885337
10.6923,6.29180874
10.3897,6.02540061
12.2175,5.81664392
11.2927,5.29186534
9.59816,5.5704286
11.2629,5.81341097
10.2865,6.2160931
10.1069,6.07320765
10.9481,4.09950784
11.6596,5.0033273
12.7243,5.04741717
12.0107,4.56138868
11.9624,4.70305364
12.8894,5.89399057
11.459,6.65650496
11.3442,6.1646145
9.75708,4.66300798
11.1282,4.89427835
12.5977,5.39837942
11.7852,5.10873624
11.468,5.32887863
13.1104,5.40894295
12.2701,5.61532669
13.5194,6.62064269
14.2801,4.58722057
13.9436,5.9599166
12.6906,4.96645515
12.6946,6.08144914
13.0409,5.05445782
11.1538,6.08126948
14.3394,5.49013608
12.968,4.72828035
11.2837,6.34577031
13.6605,5.90501912
11.8877,6.05669501
13.0483,5.60151405
12.0379,6.24261282
12.6302,5.27805495
12.7643,6.34536122
12.3869,4.30552279
11.4747,7.329311
12.2074,6.15009951
12.6652,6.5414263
12.0498,5.15488508
11.5077,5.26397984
11.0736,6.19890463
11.8316,7.21891463
12.2077,6.8934859
11.1567,6.95232342
10.9781,7.51604849
11.1481,5.64914439
11.0551,5.49766351
11.5977,5.63295274
12.3293,6.33406055
10.6758,5.92260787
12.8948,7.04303765
11.9771,6.85402058
12.7283,6.71422804
12.8255,5.27729557
11.3487,6.1412373
11.1114,5.31171558
12.5786,6.42097532
10.9851,5.21841568
12.4363,6.42303066
10.5939,7.76519697
12.4123,8.14727185
12.3481,5.89604617
10.7124,6.358619
12.2676,5.21992582
11.0614,4.94876481
12.4834,5.82364121
11.8375,5.56361434
13.0195,5.296633
12.0197,4.49776848
12.009,5.89465813
10.2455,5.71130084
10.5184,6.4915404
11.7289,7.22442087
11.5237,7.22513315
10.7441,7.79180863
11.7549,8.14925694
11.0951,7.95729374
11.0951,6.50738361
11.7252,6.98885905
11.7919,6.43507937
12.0932,4.71461382
10.9771,6.16922095
12.1792,6.11682969
11.3057,8.11401542
10.7678,6.52077138
10.7886,7.90672001
10.4075,6.23848445
11.9209,7.50019143
11.379,6.48267437
11.7925,6.47303025
12.8292,6.23980661
12.8223,6.81446427
13.755,7.05905356
14.3956,6.72740137
11.4107,6.64034981
11.9544,6.49918955
11.2728,5.37534022
11.6004,6.44544051
11.6165,7.86041635
10.7509,7.71930322
11.8499,8.04004512
11.5881,6.52481825
12.9721,7.83215373
11.1275,7.1125052
11.6231,6.71462526
10.1241,6.93515538
11.3227,6.37830372
10.1524,6.90513051
10.3443,6.25055985
11.6614,5.75759692
11.864,6.97709438
10.9596,8.0748807
11.0129,8.26980497
10.7852,8.57827332
11.255,7.85515404
11.3521,6.22039826
10.6234,7.7181975
10.6976,8.50551559
10.3486,8.33814229
10.4389,6.85527573
10.9295,7.19708812
10.3524,7.67404512
10.9616,7.92512431
10.8098,7.77237672
11.0193,7.62745813
10.2094,7.47130286
9.11514,6.39341072
11.5539,7.01798748
11.8488,6.95031266
10.9589,6.34163023
12.5884,7.44814277
11.1374,7.61763428
11.5747,6.79267887
11.304,8.08476762
11.6503,6.8134953
10.5651,6.15769372
11.3234,5.50812694
10.9923,5.84108298
10.2757,6.58802532
9.35986,6.11318605
9.63545,6.51239183
11.6115,7.23987948
10.243,6.26339625
10.5826,7.02969534
10.7429,7.32293153
10.7883,7.20065399
8.80123,6.62704388
9.85952,7.30052313
10.4113,6.24330526
10.4571,8.04308748
