14-139GlRpn8,16-133ScRpn8
10.5697,5.83573683
11.2977,5.98820268
10.3892,6.39047028
10.5713,5.75063468
11.5419,6.04425931
10.702,3.89533794
11.5108,4.70899209
10.9546,5.32904684
9.597,6.6755419
8.80477,7.28294574
9.69118,6.99116664
10.4483,6.713334
9.116,5.27372996
10.5116,4.72700374
10.3376,5.02360421
11.0613,7.67849912
10.6755,6.91046526
10.591,6.03996169
10.667,7.65379067
9.40539,7.03281799
9.71589,7.04403476
10.2048,5.96648469
10.3142,7.74135943
9.42817,6.46054358
10.4349,7.63991337
10.7957,6.48333547
10.2821,5.95813301
9.9355,6.92798271
10.4851,6.17021063
10.5855,7.00772194
9.86095,7.50305916
10.3208,7.70399634
10.9001,7.7735866
11.1565,6.42947917
9.90726,7.24919365
10.6201,6.36422484
9.69784,7.65897477
10.5294,6.57700094
9.93324,7.07141568
10.1568,6.09150546
9.52748,7.24378352
10.6961,7.19962212
9.78513,6.45407137
10.3357,6.21872696
9.93539,6.14389024
9.83659,6.57354114
10.3318,6.18961769
9.68131,7.18175058
10.2191,6.28717944
9.83677,5.07914149
9.94788,4.86347526
9.69726,5.45234962
10.9852,5.47361899
10.321,6.0876184
9.48801,6.20021056
9.83344,5.40352121
9.55241,6.42163779
10.5229,6.71476722
9.602,7.28716986
7.96726,7.22082531
9.28155,5.95631851
9.52553,6.4684498
10.1558,6.48940487
9.0774,7.08788633
9.00813,7.0349073
10.8616,7.43171427
11.2698,6.80530765
10.4618,7.6223227
10.045,7.24942125
11.191,6.35628167
10.2586,7.00730416
9.93653,6.06762918
11.3915,6.09470751
9.8599,6.54827588
10.0226,6.58907324
11.234,6.41898232
10.3591,6.35056508
10.7594,6.07181673
10.2805,6.76061616
9.90817,6.26512432
10.5005,5.60281895
10.8552,7.29230902
10.7001,7.02101534
9.91281,6.45721231
10.1039,4.98928383
10.1508,6.95709281
9.44631,5.16144456
10.8335,6.22449097
11.0033,5.67466409
10.6692,6.40324078
10.796,7.82263436
11.0087,6.507963
10.1087,6.09110812
9.47823,6.31388104
10.6366,6.52816394
9.55293,6.25489278
10.5353,6.78949641
10.8268,6.40975817
9.74154,6.13839056
10.146,6.58602564
10.0987,6.45532302
9.95409,7.44175122
10.551,6.66644511
11.2041,6.44354613
9.39769,7.26883543
10.3334,7.09701215
10.6325,6.58211648
10.1491,6.4647618
9.12902,7.59798836
10.5329,6.88082427
9.85243,6.41144471
9.91506,5.0567811
8.86895,5.8145792
11.3227,7.21664035
10.9111,7.77486664
11.0423,6.67776785
10.5885,7.72366229
10.4332,6.94708732
9.13282,7.02313887
9.70799,7.17874465
9.51883,7.04739365
9.86939,7.30369935
10.5523,6.79607453
10.8095,7.17295727
11.429,7.55389036
10.4907,6.71943444
10.3225,8.05312213
11.0309,6.98209528
10.7792,7.19033532
9.43471,6.8306849
9.63323,7.17962913
10.2804,7.59055097
9.969,7.07011126
10.9998,7.16067959
10.7675,7.57802906
10.8853,7.32068036
9.50161,6.9976365
10.0667,6.88234276
10.4984,7.50597414
10.8142,8.10338588
10.046,6.85544933
10.4958,6.490504
10.7649,6.90696255
11.053,6.8836776
10.7301,7.99168971
10.3891,7.19168499
10.3298,7.7913767
10.3118,8.01172716
10.0675,8.03774923
10.3075,7.90724189
10.3905,6.81547746
10.6539,7.58996641
10.8395,7.30574058
10.7074,6.71582329
10.8085,6.7473554
10.2089,7.81354346
11.751,7.69358417
10.2543,7.36210452
9.38348,7.3652084
10.1977,7.96077361
9.95929,5.72812091
10.3687,7.09236371
11.511,5.55258153
11.3842,7.12870801
10.452,7.07106257
11.8719,6.90733059
10.806,6.84587848
10.8234,7.67634079
11.1241,7.37020119
11.4509,6.2607747
11.4197,6.50454593
10.9036,7.19193037
11.36,6.89325796
11.4209,6.43370972
10.9284,7.55290914
11.2288,6.62788149
11.073,7.12452373
10.2188,7.5497847
10.5942,7.42871531
10.3891,6.76813759
10.6387,7.56433768
10.0344,7.86493292
10.8772,6.79046958
10.3861,6.79270773
9.8686,7.68761707
10.519,7.4804623
10.8324,7.34432264
10.2792,7.31384821
10.8821,7.05918106
10.6777,7.82679387
10.1931,7.22288212
10.9028,6.83598824
12.5994,7.09689125
10.6274,7.61124895
10.7332,7.27086857
11.1791,7.60716089
10.2871,6.91547718
10.7461,7.29527149
10.921,6.10257806
10.3753,6.82607208
10.0318,7.42217708
10.909,7.34438226
11.0876,7.55226005
10.3074,6.85149864
10.9551,7.65629176
10.9068,8.06593719
10.2965,7.06756
9.94383,6.77437232
10.2876,5.84153995
9.8446,6.70184442
10.4781,6.62187582
10.19,6.30524678
11.5565,5.26642143
9.86367,7.01793509
9.5772,6.49747048
9.57698,7.20516863
10.7802,7.97765948
9.87798,7.86252238
8.70929,7.60247932
9.15931,7.55212565
9.98586,7.43233689
10.2135,7.32459887
